User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards
1232,Cadence Fisher,25,66,1994,10,Female,6444 Maple Lane,,The Villages,FL,32162,28.92,-81.92,$8491,$17310,$21853,749,2
1233,Gael James,75,66,1944,9,Male,239 Third Drive,,Dorchester Center,MA,2124,42.35,-71.06,$21695,$41316,$22629,826,1
1234,Santana Masvidal,52,65,1967,3,Male,14813 El Camino Drive,,Eastpointe,MI,48021,42.46,-82.94,$18487,$37686,$41173,739,4
1235,Rylan Murphy,62,69,1957,3,Female,628 Third Avenue,,Sterling,NE,68443,40.46,-96.37,$17420,$35519,$111115,744,1
1236,Julissa Allen,90,71,1929,10,Female,350 Main Boulevard,53.0,Palm Coast,FL,32137,29.57,-81.21,$17142,$31805,$614,755,6
1237,Barbara Phillips,43,58,1977,2,Female,973 River Street,,Seabrook,TX,77586,29.56,-95.02,$37415,$76288,$120771,710,4
1238,Margaret Williams,49,67,1970,6,Female,364 Plum Lane,,Green Bay,WI,54302,44.52,-87.98,$16801,$34255,$36094,708,4
1239,Zackary Lewis,24,65,1996,1,Male,34 Oak Boulevard,,Creswell,OR,97426,43.9,-123.02,$18364,$37443,$0,745,1
1240,Beau Perry,51,65,1968,4,Male,822 Martin Luther King Drive,,Mesa,AZ,85213,33.44,-111.76,$25005,$50980,$0,754,4
1241,Alexandria Bell,70,66,1949,10,Female,990 North Lane,51.0,Navarre,FL,32566,30.36,-87.17,$20045,$29164,$19851,625,4
1242,Noa Robinson,77,67,1942,12,Female,7239 Hill Lane,,Lebanon,PA,17042,40.34,-76.42,$20983,$30457,$19314,520,5
1243,Winnie James,47,67,1973,1,Female,820 Second Lane,6200.0,Los Angeles,CA,90062,34.0,-118.3,$13614,$27763,$59691,691,1
1244,Abram Lewis,29,60,1990,12,Male,22 Mill Drive,,Chula Vista,CA,91910,32.63,-117.05,$20102,$40988,$89801,540,3
1245,Zachary Myers,68,64,1951,12,Male,973 Federal Drive,,Clayton,NC,27520,35.64,-78.45,$22644,$38637,$30595,643,4
1246,Jonathan Adams,46,67,1973,10,Male,9232 Mill Drive,,Somerset,NJ,8873,40.49,-74.48,$32610,$66489,$45974,729,4
1247,Roman Brooks,51,65,1968,12,Male,919 Martin Luther King Lane,,Raymore,MO,64083,38.81,-94.45,$24981,$50936,$88447,681,3
1248,Noemi Sullivan,41,72,1978,3,Female,98086 Essex Drive,2.0,Laurel,MT,59044,45.6,-108.68,$19625,$40012,$59472,849,4
1249,Keegan Perry,50,71,1969,3,Male,772 Fifth Boulevard,8.0,Alta,IA,51002,42.67,-95.3,$16901,$34456,$54634,752,4
1250,Darren Murphy,59,67,1960,8,Male,6310 Sixth Street,2695.0,La Porte,TX,77571,29.66,-95.04,$26170,$53357,$114266,690,5
1251,Duncan Nguyen,28,65,1991,11,Male,914 George Street,5.0,Brooklyn,NY,11232,40.64,-73.94,$16985,$34629,$34484,721,3
1252,Angelo Gutierrez,34,71,1985,9,Male,79948 Sixth Avenue,,Purcell,OK,73080,35.01,-97.37,$18137,$36983,$58895,768,4
1253,Halle Parker,49,67,1970,11,Female,803 Plum Avenue,,South Gate,CA,90280,33.94,-118.2,$14528,$29621,$0,730,3
1254,Rowen Brooks,64,67,1955,6,Male,317 Wessex Boulevard,,Clinton,MI,49236,42.06,-83.97,$20108,$41002,$97188,685,6
1255,Dennis Rodriguez,52,69,1967,7,Male,7970 Little Creek Drive,6.0,Lincolnton,GA,30817,33.79,-82.47,$14717,$30011,$84166,589,1
1256,Rylie Cooper,32,72,1987,3,Female,4460 11th Avenue,1.0,Rockford,IL,61107,42.27,-89.06,$24589,$50137,$90747,679,1
1257,Quinton Powell,21,66,1998,4,Male,724 Valley Stream Street,,Garland,TX,75044,32.91,-96.62,$27057,$55166,$70698,689,1
1258,Justin Ortiz,84,70,1935,5,Male,2116 Second Drive,,Dinuba,CA,93618,36.52,-119.39,$13194,$17016,$691,714,4
1259,Valentino Jones,22,62,1997,7,Male,449 Washington Street,,Lexington,OK,73051,35.01,-97.33,$15966,$32557,$60053,637,2
1260,Cannon Johnson,47,72,1972,6,Male,77931 Lincoln Avenue,,Loganville,GA,30052,33.83,-83.89,$21556,$43954,$60913,744,3
1261,Raylan Morris,56,59,1964,2,Male,438 Seventh Avenue,,Indianapolis,IN,46256,39.77,-86.14,$31114,$63439,$199706,786,2
1262,Darrell Howard,73,65,1947,1,Male,471 Ocean Boulevard,,Farmington,MO,63640,37.78,-90.42,$17707,$34067,$17902,628,1
1263,Owen Anwar,47,70,1972,12,Male,148 Hillside Boulevard,,Lincoln,IL,62656,40.15,-89.36,$17510,$35699,$63264,687,5
1264,Roger Kelley,28,70,1991,9,Male,919 Washington Drive,,Westlake,OH,44145,41.45,-81.92,$36610,$74644,$204251,792,3
1265,Cataleya Reed,26,65,1993,4,Female,8709 Fifth Street,,Jenison,MI,49428,42.9,-85.82,$20773,$42348,$6204,754,4
1266,Kiera Wood,89,69,1931,1,Female,796 West Lane,,Torrance,CA,90503,33.84,-118.35,$31496,$68010,$0,704,7
1267,Meadow Martinez,87,70,1932,8,Female,673 11th Drive,,Saint Paul,MN,55123,44.94,-93.1,$38514,$60652,$0,688,4
1268,Piper Garcia,39,70,1981,1,Female,6301 Hillside Avenue,,Los Angeles,CA,90022,34.02,-118.15,$13485,$27494,$44258,702,3
1269,Juan Edwards,31,67,1988,4,Male,8446 Catherine Drive,698.0,Bakersfield,CA,93306,35.43,-118.83,$19023,$38788,$77448,716,1
1270,Maxine Torres,57,66,1962,6,Female,3196 Elm Boulevard,4.0,Saint Charles,IL,60174,41.92,-88.3,$33847,$69007,$52218,720,4
1271,Rhys Faraday,43,66,1976,4,Male,385 Pine Drive,,Newport,RI,2840,41.47,-71.3,$24194,$49328,$6197,693,5
1272,Maggie Faraday,65,61,1954,12,Female,35187 West Lane,,Santa Barbara,CA,93109,34.4,-119.72,$33097,$35404,$30887,575,3
1273,Hadley Davis,34,65,1985,3,Female,480 Ocean View Boulevard,,Lakeside,CA,92040,32.9,-116.89,$22740,$46361,$69620,743,2
1274,Darrell Gomez,54,66,1965,4,Male,1416 Bayview Avenue,,Gainesville,FL,32608,29.67,-82.33,$25767,$52538,$132409,602,1
1275,Amina Torres,73,65,1947,1,Female,835 Main Street,36.0,Brooklyn,NY,11216,40.64,-73.94,$19652,$31317,$4591,687,4
1276,Lucca Thompson,28,66,1991,10,Male,7933 Plum Lane,78.0,Pomona,CA,91768,34.06,-117.79,$16025,$32676,$88515,641,1
1277,Jaiden Powell,33,60,1987,2,Male,6174 East Street,,Portland,OR,97213,45.53,-122.6,$26647,$54333,$103224,584,1
1278,Briggs Campbell,66,61,1953,7,Male,338 Littlewood Street,88.0,Lawrenceville,GA,30043,33.94,-83.99,$24252,$57383,$20725,799,4
1279,Wayne Morales,44,65,1975,3,Male,704 Third Avenue,,Danielsville,GA,30633,34.12,-83.22,$15726,$32064,$9833,709,3
1280,Ember Merkel,53,66,1966,5,Female,810 Summit Lane,,Cambridge,MD,21613,38.56,-76.07,$16852,$34361,$41375,643,1
1281,Davian Ortiz,59,54,1960,9,Male,350 Jefferson Boulevard,,Inglewood,CA,90302,33.97,-118.35,$18476,$28245,$13411,669,1
1282,Kason Neufelder,26,69,1993,3,Male,4693 Essex Street,3.0,Rapid City,SD,57703,44.07,-103.23,$18816,$38363,$63974,838,3
1283,Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7
1284,Winnie Ortiz,86,68,1933,7,Female,406 El Camino Boulevard,,Richmond,VT,5477,44.4,-73.0,$26951,$35685,$1135,714,5
1285,Anne Cox,49,70,1971,2,Female,916 Birch Drive,,Naples,FL,34109,26.14,-81.79,$25006,$50984,$65126,616,2
1286,Clare Foster,48,65,1971,9,Female,76 Lexington Boulevard,6458.0,Iowa City,IA,52240,41.65,-91.53,$23238,$47374,$35312,714,2
1287,Rey Lee,33,66,1986,3,Male,632 Pine Drive,,Cordova,TN,38016,35.15,-89.75,$27474,$56018,$100163,739,2
1288,Rylie Campbell,23,65,1996,6,Female,427 Martin Luther King Street,3.0,Spring,TX,77389,30.06,-95.38,$35807,$73011,$240352,794,2
1289,Thea Johnson,59,60,1960,6,Female,1892 Catherine Street,,Cave City,KY,42127,37.13,-85.96,$13456,$27439,$84665,631,1
1290,Phoenix Sanders,35,69,1984,11,Female,4346 El Camino Boulevard,5.0,Jacksonville,FL,32222,30.33,-81.65,$20710,$42229,$0,688,3
1291,Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,$21040,$42900,$111007,802,6
1292,Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,$19224,$39191,$43396,756,6
1293,Brennan Johnson,18,68,2001,6,Male,3033 Maple Lane,,Mc Lean,VA,22101,38.94,-77.19,$62840,$128123,$135808,699,1
1294,Clyde Wright,68,71,1951,9,Male,26 El Camino Street,,Zion Grove,PA,17985,40.93,-76.25,$20340,$41473,$98151,724,3
1295,Andy Bell,76,67,1943,8,Male,772 Lexington Street,2.0,Delphos,OH,45833,40.84,-84.33,$18287,$37829,$20185,658,4
1296,Daniella Robinson,21,68,1998,8,Female,3701 Birch Street,,Lansing,MI,48911,42.7,-84.55,$16954,$34568,$81953,765,1
1297,Adrian Perez,71,74,1948,6,Male,2786 Forest Lane,7.0,Springfield,OH,45506,39.92,-83.79,$14342,$29243,$30686,726,4
1298,Aaliyah Martin,43,74,1976,4,Female,113 Burns Lane,,Pensacola,FL,32504,30.44,-87.18,$22247,$45360,$14587,704,3
1299,Bailee Nguyen,30,67,1989,8,Female,387 Plum Avenue,,Wenonah,NJ,8090,39.79,-75.14,$26193,$53407,$125586,767,3
1300,Dakota Martinez,21,70,1998,9,Female,1241 11th Boulevard,,Rosemead,CA,91770,34.06,-118.08,$16101,$32829,$44141,652,1
1301,Joseph Sanchez,68,68,1951,4,Male,344 Washington Drive,895.0,Gretna,LA,70056,29.91,-90.05,$20042,$39832,$5377,785,4
1302,Emerson Rogers,31,68,1988,9,Female,256 Jefferson Street,,Henrico,VA,23231,37.55,-77.46,$21602,$44041,$109159,680,2
1303,Markus Masvidal,79,68,1940,10,Male,1699 West Lane,,Mentor,OH,44060,41.69,-81.33,$24878,$29517,$2470,690,4
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1.0,Edgerton,WI,53534,42.83,-89.07,$21348,$43529,$126175,797,6
1305,Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,,Clarksville,IN,47129,38.31,-85.76,$16097,$32820,$23004,740,4
1306,Javion Stewart,69,73,1950,11,Male,385 Maple Street,,San Mateo,CA,94404,37.55,-122.26,$47524,$96901,$182809,701,5
1307,Cason Thomas,60,66,1959,11,Male,933 Valley Lane,,Murphys,CA,95247,38.14,-120.45,$16448,$33540,$74530,734,5
1308,Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,,Hutchinson,MN,55350,44.88,-94.37,$20699,$42201,$138469,682,5
1309,Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,,New Bremen,OH,45869,40.43,-84.38,$24227,$49396,$39549,814,3
1310,Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,,Oakdale,LA,71463,30.81,-92.65,$16816,$34287,$77180,760,3
1311,Sylvia Thomas,39,69,1980,4,Female,251 Main Lane,,Kokomo,IN,46901,40.47,-86.13,$16794,$34241,$79551,784,2
1312,Nickolas Fisher,40,67,1980,2,Male,8475 Essex Lane,4.0,Columbus,OH,43204,39.98,-82.98,$17778,$36247,$34079,712,3
1313,Conner Ross,63,65,1956,11,Male,8414 Tenth Drive,,Sioux Falls,SD,57110,43.54,-96.73,$25692,$52380,$8764,850,6
1314,Jamison Fernandez,18,68,2002,2,Male,4485 Plum Lane,207.0,Gloversville,NY,12078,43.05,-74.34,$17027,$34716,$18962,850,3
1315,Adrien Rogers,85,67,1934,12,Male,8651 Seventh Street,,North Bend,OR,97459,43.48,-124.16,$16738,$38194,$1674,680,3
1316,Emerson Wilson,64,67,1956,1,Male,894 Ocean Avenue,,Easton,PA,18042,40.68,-75.22,$21005,$42831,$59948,566,3
1317,Jazmin Clark,80,59,1939,10,Female,4259 East Lane,,Lancaster,PA,17603,40.04,-76.3,$19945,$34819,$2971,696,2
1318,Jeffery Richardson,63,71,1956,9,Male,4117 Fifth Avenue,,Brooklyn,NY,11232,40.64,-73.94,$16985,$34637,$12623,710,4
1319,Savanna Peterson,50,61,1969,7,Female,415 Elm Street,7044.0,Hamtramck,MI,48212,42.39,-83.05,$8658,$17657,$21899,614,2
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive,6.0,Bluffton,SC,29910,32.23,-80.86,$21679,$30434,$23883,740,7
1321,Alayna Ward,23,65,1996,4,Female,1 Sixth Boulevard,,Tacoma,WA,98466,47.22,-122.54,$23366,$47639,$0,732,2
1322,Lyric Lewis,32,70,1987,12,Female,3535 West Drive,90.0,Los Angeles,CA,90023,34.01,-118.2,$12557,$25603,$26348,729,2
1323,Jaxton Adams,56,70,1963,5,Male,4943 Martin Luther King Lane,,Kissimmee,FL,34743,28.3,-81.41,$13964,$28476,$0,693,3
1324,Reed Williams,66,68,1953,3,Male,703 West Drive,,Alamo,TX,78516,26.18,-98.11,$10091,$20577,$60152,825,4
1325,Harlan Faraday,64,67,1955,7,Male,37 River Boulevard,,Bowling Green,KY,42101,36.97,-86.44,$14839,$30252,$24172,812,5
1326,Ryan Anwar,47,65,1972,8,Female,1532 Birch Drive,10.0,Grand Junction,CO,81506,39.08,-108.55,$24115,$49169,$65994,747,2
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,,Tucson,AZ,85711,32.21,-110.88,$17460,$24960,$889,707,9
1328,Giuliana Moore,44,63,1975,8,Female,66 Plum Avenue,,Zephyrhills,FL,33540,28.23,-82.17,$15187,$30967,$61201,685,3
1329,Clay Murphy,50,64,1969,4,Male,4480 Hillside Avenue,6.0,Round Lake,IL,60073,42.34,-88.11,$22578,$46039,$79738,672,4
1330,Brooklyn Reed,50,68,1969,12,Female,773 12th Street,,Oshkosh,WI,54901,44.01,-88.55,$19573,$39911,$93823,625,7
1331,Leandro Ryan,22,69,1997,8,Male,152 Sixth Avenue,,Tyler,TX,75703,32.32,-95.3,$27948,$56984,$128684,680,5
1332,Ryan Russell,50,68,1970,2,Male,952 Valley Avenue,8.0,Crossville,TN,38555,35.95,-85.03,$13708,$27952,$2070,850,3
1333,Elise Howard,22,65,1997,6,Female,394 Essex Boulevard,,Fort Lauderdale,FL,33327,26.11,-80.39,$42160,$85954,$108684,746,2
1334,Regina Turner,79,64,1940,8,Female,6337 Spruce Street,,Lakeville,MN,55044,44.67,-93.24,$34186,$57824,$31354,668,5
1335,Yareli Macron,29,68,1991,1,Female,21 Lafayette Drive,46.0,Campbellsport,WI,53010,43.59,-88.28,$21579,$43996,$16260,842,3
1336,Shepherd James,41,66,1978,12,Male,7662 Mountain View Boulevard,,Roseville,CA,95678,38.76,-121.28,$25476,$51943,$61722,794,3
1337,Jaziel Bailey,34,73,1985,12,Male,2707 Main Boulevard,937.0,Memphis,TN,38117,35.1,-90.0,$33974,$69270,$97114,540,1
1338,Laurel Gao,49,65,1970,8,Female,4480 Essex Drive,,Summerville,SC,29485,33.0,-80.17,$21769,$44383,$42369,707,7
1339,Bryan Walker,82,63,1937,3,Male,19176 Grant Drive,,Richmond,VA,23226,37.55,-77.46,$43827,$92368,$2689,719,4
1340,Mavis Johnson,52,71,1967,11,Female,68 Sixth Avenue,,Chandler,TX,75758,32.3,-95.47,$17886,$36472,$80469,526,2
1341,Zander Moore,18,66,2001,6,Male,876 Main Avenue,,Northampton,MA,1060,42.32,-72.67,$25442,$51873,$70144,731,2
1342,Marcelo Gao,47,72,1972,11,Male,37845 Main Street,,Keller,TX,76248,32.93,-97.22,$0,$3,$5,750,2
1343,Braden Labelle,44,67,1975,7,Male,7485 Seventh Street,,Saint Johnsbury,VT,5819,44.41,-71.97,$18069,$36843,$52248,772,5
1344,Maison Davis,26,66,1993,9,Male,9249 Third Lane,274.0,Port Saint Lucie,FL,34986,27.27,-80.35,$18946,$38634,$42099,800,2
1345,Drew Green,29,70,1990,12,Male,7109 Rose Street,,Thomasville,NC,27360,35.88,-80.07,$16642,$33933,$5329,698,6
1346,Ryan Cruz,27,62,1992,7,Male,288 North Lane,,Fishers,IN,46038,39.95,-86.02,$31270,$63760,$151177,716,1
1347,Neil Moore,53,66,1967,1,Male,270 Plum Street,,Elk Grove,CA,95624,38.44,-121.3,$25949,$52904,$144534,680,4
1348,Jayde Faraday,18,70,2002,1,Female,38 Fifth Street,,New Baltimore,MI,48051,42.68,-82.73,$23297,$47501,$81625,735,2
1349,Sophia Hill,59,66,1960,9,Female,420 Littlewood Drive,1.0,Raceland,LA,70394,29.71,-90.59,$20521,$41845,$90940,673,4
1350,Amayah Bell,56,63,1963,6,Female,6295 Summit Drive,,Temple City,CA,91780,34.1,-118.05,$22008,$44875,$125909,510,1
1351,Sean Morris,30,66,1989,10,Male,32 Fourth Drive,,Durham,NC,27712,35.98,-78.91,$28430,$57969,$92382,691,2
1352,Archer Faraday,32,60,1987,5,Male,1867 Bayview Street,,Wilmore,KY,40390,37.86,-84.65,$15757,$32128,$58373,724,5
1353,Ashton Thompson,47,66,1973,2,Male,4541 Hill Boulevard,,Harrison,MI,48625,44.01,-84.8,$11036,$22505,$27928,798,3
1354,Tara Long,60,65,1959,7,Female,822 Lake Drive,,Miami,FL,33175,25.77,-80.2,$18828,$38394,$69393,693,5
1355,Carl Jackson,30,67,1989,3,Male,640 Spruce Boulevard,10.0,Phoenix,AZ,85043,33.42,-112.2,$17165,$34998,$60749,627,1
1356,Foster Rivera,58,67,1961,8,Male,845 Littlewood Boulevard,,Harbor City,CA,90710,33.79,-118.29,$22032,$44924,$27297,717,3
1357,Adalynn Young,86,67,1933,12,Female,3631 Plum Boulevard,,Venus,TX,76084,32.42,-97.1,$19477,$23371,$0,757,8
1358,Ashanti Fu,60,66,1959,5,Female,378 Fourth Boulevard,,New Castle,IN,47362,39.92,-85.36,$16273,$33178,$85620,687,3
1359,Bellissima Martin,32,63,1987,8,Female,58221 Main Drive,8563.0,Norman,OK,73071,35.22,-97.34,$20640,$42084,$57760,661,5
1360,Trenton Morales,24,69,1995,8,Male,39289 Essex Street,,Corona,CA,92880,33.9,-117.61,$28049,$57187,$9756,714,2
1361,Zuri Xi,46,66,1973,6,Female,7853 Grant Street,96.0,Alvin,TX,77511,29.43,-95.24,$21956,$44768,$59862,728,3
1362,Kyree Anwar,90,67,1929,12,Male,73 Summit Street,,Kailua,HI,96734,21.4,-157.73,$26370,$39214,$0,781,5
1363,Kolton Bailey,73,71,1947,1,Male,80773 Essex Avenue,,Waukesha,WI,53188,43.01,-88.23,$27546,$38809,$19912,788,4
1364,Haven Sanchez,55,77,1964,10,Female,4909 Maple Avenue,10.0,Pittsburgh,PA,15224,40.43,-79.97,$18392,$37495,$28449,687,3
1365,Pablo Hall,49,63,1970,4,Male,227 Little Creek Street,258.0,Bristol,CT,6010,41.68,-72.94,$25405,$51802,$91118,696,1
1366,Katherine Walker,65,60,1954,11,Female,422 Madison Lane,,Rockville Centre,NY,11570,40.66,-73.63,$48994,$103294,$39076,831,3
1367,Emory Cooper,19,60,2001,1,Female,95 Main Avenue,,Dover,PA,17315,40.0,-76.84,$21400,$43634,$52593,654,1
1368,Augustus Martin,50,68,1970,2,Male,280 Lake Avenue,,Morristown,TN,37814,36.21,-83.29,$17104,$34868,$51984,745,3
1369,Gemma Masvidal,61,64,1958,8,Female,860 Martin Luther King Boulevard,,Gunter,TX,75058,33.45,-96.74,$24364,$49677,$108399,593,4
1370,Grady Xi,67,65,1952,9,Male,486 West Boulevard,,Rainsville,AL,35986,34.49,-85.84,$15562,$11029,$3225,786,3
1371,Lyanna Cox,39,63,1980,7,Female,2244 Mill Boulevard,,Union,NJ,7083,40.69,-74.26,$28993,$59114,$132715,730,2
1372,Paula Chen,43,68,1976,8,Female,7874 Wessex Street,,Owego,NY,13827,42.1,-76.26,$19901,$40576,$54011,747,2
1373,Amber Jenkins,77,72,1942,5,Female,8407 Littlewood Street,,Bradenton,FL,34207,27.48,-82.57,$13972,$31555,$12777,696,4
1374,Cristiano Lewis,48,62,1971,8,Male,3248 Summit Lane,,Phoenix,AZ,85083,33.73,-112.14,$35727,$72844,$207423,718,1
1375,Corbin Price,24,65,1995,8,Male,952 Plum Avenue,,Mobile,AL,36618,30.68,-88.04,$17267,$35212,$56286,765,2
1376,Annabel Leroux,47,66,1972,7,Female,27 Third Avenue,,Blue Springs,MO,64015,39.01,-94.28,$24057,$49045,$0,727,3
1377,Katelyn Johnson,57,54,1962,12,Female,886 Plum Boulevard,,Ukiah,CA,95482,39.12,-123.28,$17899,$12044,$10323,576,3
1378,Jaxx Ward,38,71,1982,1,Male,10 Norfolk Boulevard,10.0,Wichita,KS,67212,37.68,-97.34,$22638,$46160,$87459,763,4
1379,Thea King,46,71,1974,2,Female,576 Martin Luther King Street,,Beaverton,OR,97005,45.49,-122.8,$21702,$44249,$103229,706,5
1380,Darius Taylor,76,70,1944,2,Male,4937 Maple Lane,,Port Orchard,WA,98366,47.54,-122.58,$21219,$30248,$35766,763,4
1381,Trevor Bailey,28,71,1991,9,Male,96707 East Boulevard,,Athens,AL,35614,34.78,-86.95,$16912,$34487,$52077,702,1
1382,Jolene Fox,83,67,1936,12,Female,237 Hill Boulevard,,Wilmer,TX,75172,32.59,-96.68,$13917,$22873,$0,710,5
1383,Jaziel Ross,50,69,1969,5,Male,7037 Wessex Avenue,,Skiatook,OK,74070,36.36,-96.03,$21234,$43290,$90238,690,4
1384,Jazlynn Wood,28,73,1991,7,Female,875 Plum Street,,De Soto,KS,66018,38.97,-94.95,$24982,$50934,$54406,720,3
1385,Eliezer Jones,23,65,1996,12,Male,986 East Avenue,9.0,Fairfax,VA,22033,38.85,-77.29,$42884,$87437,$0,738,2
1386,Hallie Leroux,25,70,1994,5,Female,8199 Norfolk Avenue,801.0,Edgewood,MD,21040,39.42,-76.29,$21177,$43178,$74257,746,3
1387,Eliezer Bennett,51,63,1968,3,Male,2227 Federal Lane,,Daytona Beach,FL,32117,29.19,-81.05,$13425,$27372,$54474,612,1
1388,Kaia Bennett,33,65,1986,8,Female,19 Valley Stream Drive,,Circleville,OH,43113,39.6,-82.93,$18025,$36755,$96292,810,2
1389,Rory Nelson,70,64,1949,12,Female,469 Grant Lane,,Albuquerque,NM,87120,35.11,-106.62,$24485,$40189,$24169,621,1
1390,Valentin Wilson,29,65,1991,1,Male,338 Spruce Lane,,Avis,PA,17721,41.18,-77.31,$15708,$32024,$69171,754,1
1391,Daphne Collins,34,65,1985,5,Female,100 Rose Lane,,Glen Cove,NY,11542,40.86,-73.63,$29426,$59999,$128311,676,1
1392,Harmoni Jackson,77,65,1942,5,Female,239 West Drive,,Springfield,KY,40069,37.68,-85.22,$16521,$22540,$16946,705,6
1393,Alaina Howard,38,66,1981,4,Female,6561 George Avenue,,Foristell,MO,63348,38.81,-90.96,$25756,$52512,$95640,706,2
1394,Zaylee Diaz,44,69,1975,12,Female,5887 Seventh Lane,4298.0,Daly City,CA,94014,37.68,-122.43,$23752,$48430,$62384,716,2
1395,Kayden Peres,36,66,1984,1,Male,152 West Drive,,Tacoma,WA,98403,47.26,-122.45,$31518,$64262,$75415,775,4
1396,Maleah Gonzalez,48,64,1971,8,Female,716 Lake Avenue,,Houston,TX,77087,29.76,-95.38,$13862,$28267,$35727,799,3
1397,Tegan Fisher,70,65,1949,9,Female,817 Ocean Avenue,36.0,Aurora,CO,80013,39.69,-104.81,$24849,$45754,$9066,718,4
1398,Alisa Abe,80,67,1939,4,Female,7872 Oak Drive,,Danville,IL,61832,40.14,-87.61,$15755,$16646,$1639,590,2
1399,Elaine El-Mafouk,35,65,1984,3,Female,3963 Essex Drive,,Alvin,TX,77511,29.43,-95.24,$21956,$44766,$68989,713,2
1400,Nancy Xi,34,66,1985,11,Female,6427 12th Boulevard,,Eastlake,OH,44095,41.65,-81.43,$20155,$41091,$86837,695,6
1401,Armani Diaz,43,71,1976,5,Male,441 River Street,5.0,Lake Havasu City,AZ,86404,34.61,-114.3,$14214,$28983,$36482,755,3
1402,Michael Allen,47,69,1972,7,Male,318 Ninth Lane,,Waianae,HI,96792,21.44,-158.18,$17175,$35016,$54455,732,3
1403,Hannah Collins,82,69,1938,2,Female,2303 12th Lane,,Lamesa,TX,79331,32.73,-101.95,$14989,$23175,$1626,723,5
1404,Emerald Burns,49,66,1970,3,Female,211 Lexington Drive,,Lorain,OH,44052,41.44,-82.18,$14880,$30340,$64661,552,3
1405,Emma Gray,38,62,1981,9,Female,2182 Martin Luther King Street,3.0,Plattsburgh,NY,12901,44.69,-73.45,$20177,$41141,$71060,683,2
1406,Salma Jones,67,65,1952,10,Female,3667 Washington Avenue,,Saint Petersburg,FL,33704,27.75,-82.64,$34974,$23533,$23132,687,1
1407,Chana Bennett,24,68,1995,9,Female,549 Ocean Boulevard,,Bronx,NY,10455,40.84,-73.87,$12939,$26382,$13161,748,2
1408,Cason Sanders,29,66,1990,7,Male,7333 George Street,,Buckeye,AZ,85396,33.56,-112.57,$25449,$51891,$83166,693,4
1409,Austin Chen,41,65,1978,6,Male,6389 El Camino Drive,,Great Barrington,MA,1230,42.19,-73.35,$21365,$43560,$58544,850,5
1410,Angelina Turner,51,56,1968,7,Female,2920 11th Boulevard,,Gulf Shores,AL,36542,30.27,-87.7,$15553,$31713,$42895,646,1
1411,Jesus Baker,29,66,1990,8,Male,506 Washington Lane,4.0,Orange,CA,92865,33.83,-117.85,$26180,$53376,$60953,750,3
1412,Violet Johnson,58,75,1961,11,Female,3856 Valley Boulevard,,Joplin,MO,64801,37.08,-94.5,$16574,$33793,$108196,768,4
1413,Aya Ross,71,65,1948,5,Female,391 South Street,7.0,Sanford,FL,32771,28.78,-81.27,$22585,$38009,$20529,689,3
1414,Bentlee Labelle,40,64,1979,12,Male,69 Martin Luther King Street,,Monroe,CT,6468,41.36,-73.2,$37131,$75711,$121251,750,1
1415,Zahir Ward,55,74,1964,9,Male,3570 North Boulevard,89.0,Lake Forest,CA,92630,33.64,-117.67,$30307,$61793,$686,767,4
1416,Cecelia Burns,31,74,1988,10,Female,7808 Lincoln Drive,,Ames,IA,50014,42.02,-93.62,$26190,$53395,$73370,785,3
1417,Kate Collins,61,66,1958,8,Female,3987 11th Drive,7.0,Fayetteville,NC,28306,35.05,-78.87,$18316,$37342,$48611,779,5
1418,Florence King,59,68,1960,5,Female,3179 Seventh Drive,,Houston,TX,77015,29.76,-95.38,$17359,$35397,$55112,828,5
1419,Mathias Gao,52,66,1967,4,Male,304 Third Boulevard,,Parsippany,NJ,7054,40.85,-74.4,$34756,$70862,$16595,745,5
1420,Miranda Martinez,63,61,1957,1,Female,99 Valley Stream Street,,Schenectady,NY,12309,42.8,-73.92,$30839,$49569,$58019,682,2
1421,Nico Miller,29,69,1990,11,Male,556 Fourth Street,,Newton,KS,67114,38.04,-97.34,$18479,$37677,$66737,685,2
1422,Khloe Baker,50,65,1970,1,Female,801 Mountain View Street,4.0,Federal Way,WA,98003,47.3,-122.31,$21756,$44355,$44779,680,3
1423,Alannah Gomez,78,68,1941,11,Female,9911 Rose Street,,Trinidad,CA,95570,41.13,-124.04,$15296,$22290,$9235,716,6
